OID_,Lion,GMT_Date,GMT_Time,Latitude,Longitude,Date_Time,LongitudeU,LatitudeUT
,F62b,1/31/2012 0:00:00,9:00,33.579534700000004,-117.535668000000000,1/31/2012 0:00:00,450289.543537000020000,3715665.739440000200000
,F62b,1/31/2012 0:00:00,9:07,33.579443099999999,-117.535627700000010,1/31/2012 0:00:00,450293.230940999990000,3715655.564199999900000
,F62b,1/31/2012 0:00:00,9:11,33.579408299999997,-117.535616500000000,1/31/2012 0:00:00,450294.250374000000000,3715651.700470000000000
,F62b,1/31/2012 0:00:00,9:16,33.579371199999997,-117.535614900000000,1/31/2012 0:00:00,450294.377588999980000,3715647.586329999800000
,F62b,1/31/2012 0:00:00,9:21,33.579300799999999,-117.535642300000010,1/31/2012 0:00:00,450291.794450999990000,3715639.794069999800000
,F62b,1/31/2012 0:00:00,9:30,33.579367800000000,-117.535613700000000,1/31/2012 0:00:00,450294.487001999980000,3715647.208790000100000
,F62b,1/31/2012 0:00:00,9:45,33.579599799999997,-117.535607700000000,1/31/2012 0:00:00,450295.176813000000000,3715672.928299999800000
,F62b,1/31/2012 0:00:00,9:50,33.579574800000003,-117.535563700000000,1/31/2012 0:00:00,450299.245763999990000,3715670.135379999900000
,F62b,1/31/2012 0:00:00,9:56,33.579525699999998,-117.535705400000000,1/31/2012 0:00:00,450286.067585000010000,3715664.759540000000000
,F62b,1/31/2012 0:00:00,10:00,33.579571500000000,-117.535592800000000,1/31/2012 0:00:00,450296.543338000020000,3715669.783460000100000
,F62b,1/31/2012 0:00:00,10:06,33.579535499999999,-117.535594900000010,1/31/2012 0:00:00,450296.327816999980000,3715665.793060000100000
,F62b,1/31/2012 0:00:00,10:11,33.579473299999997,-117.535681299999990,1/31/2012 0:00:00,450288.274068000030000,3715658.938260000200000
,F62b,1/31/2012 0:00:00,10:16,33.579444299999999,-117.535685000000000,1/31/2012 0:00:00,450287.914073000020000,3715655.724740000000000
,F62b,1/31/2012 0:00:00,10:26,33.579398300000001,-117.535751100000000,1/31/2012 0:00:00,450281.753481999970000,3715650.656340000200000
,F62b,1/31/2012 0:00:00,10:31,33.579377700000002,-117.535712000000000,1/31/2012 0:00:00,450285.370232000020000,3715648.353600000000000
,F62b,1/31/2012 0:00:00,10:40,33.579527300000002,-117.535597400000000,1/31/2012 0:00:00,450296.091110999990000,3715664.885110000100000
,F62b,1/31/2012 0:00:00,10:45,33.579501100000002,-117.535620200000000,1/31/2012 0:00:00,450293.960207000030000,3715661.991190000000000
,F62b,1/31/2012 0:00:00,10:55,33.579561400000003,-117.535697000000000,1/31/2012 0:00:00,450286.867589999980000,3715668.713649999800000
,F62b,1/31/2012 0:00:00,11:00,33.579508900000000,-117.535642700000000,1/31/2012 0:00:00,450291.876634999990000,3715662.866800000000000
,F62b,1/31/2012 0:00:00,11:10,33.579486899999999,-117.535725700000000,1/31/2012 0:00:00,450284.161458000020000,3715660.467439999800000
,F62b,1/31/2012 0:00:00,11:20,33.579518399999998,-117.535603600000000,1/31/2012 0:00:00,450295.510637000030000,3715663.901320000200000
,F62b,1/31/2012 0:00:00,11:28,33.579522200000000,-117.535580000000000,1/31/2012 0:00:00,450297.702941000000000,3715664.311309999800000
,F62b,1/31/2012 0:00:00,11:33,33.570486400000000,-117.545914600000000,1/31/2012 0:00:00,449333.352672000010000,3714667.497539999900000
,F62b,1/31/2012 0:00:00,11:40,33.579504200000002,-117.535591999999990,1/31/2012 0:00:00,450296.578999000020000,3715662.321370000000000
,F62b,1/31/2012 0:00:00,11:45,33.579518000000000,-117.535534700000000,1/31/2012 0:00:00,450301.904462000010000,3715663.823909999800000
,F62b,1/31/2012 0:00:00,11:51,33.579565400000000,-117.535642300000010,1/31/2012 0:00:00,450291.946147000010000,3715669.130890000100000
,F62b,1/31/2012 0:00:00,11:56,33.579588700000002,-117.535670100000000,1/31/2012 0:00:00,450289.379613000030000,3715671.727560000000000
,F62b,1/31/2012 0:00:00,12:01,33.579560000000001,-117.535680000000000,1/31/2012 0:00:00,450288.444420000010000,3715668.550270000000000
,F62b,1/31/2012 0:00:00,12:06,33.579568500000001,-117.535660500000010,1/31/2012 0:00:00,450290.258930000010000,3715669.483330000200000
,F62b,1/31/2012 0:00:00,12:11,33.579578699999999,-117.535602800000010,1/31/2012 0:00:00,450295.619446000030000,3715670.586540000000000
,F62b,1/31/2012 0:00:00,12:17,33.579583599999999,-117.535566700000000,1/31/2012 0:00:00,450298.972402999990000,3715671.112490000200000
,F62b,1/31/2012 0:00:00,12:25,33.579495899999998,-117.535626900000000,1/31/2012 0:00:00,450293.335452999980000,3715661.417870000000000
,F62b,1/31/2012 0:00:00,12:32,33.579521800000002,-117.535628100000000,1/31/2012 0:00:00,450293.238939000000000,3715664.290039999900000
,F62b,1/31/2012 0:00:00,12:36,33.579453899999997,-117.535598699999990,1/31/2012 0:00:00,450295.928391000020000,3715656.747700000200000
,F62b,1/31/2012 0:00:00,12:48,33.579535700000001,-117.535570800000000,1/31/2012 0:00:00,450298.564458000010000,3715665.803669999800000
,F62b,1/31/2012 0:00:00,12:50,33.579554100000003,-117.535595300000000,1/31/2012 0:00:00,450296.301358000030000,3715667.855479999900000
,F62b,1/31/2012 0:00:00,12:56,33.579527599999999,-117.535565400000000,1/31/2012 0:00:00,450299.060944999980000,3715664.903020000100000
,F62b,1/31/2012 0:00:00,13:01,33.579540299999998,-117.535551700000000,1/31/2012 0:00:00,450300.339610999970000,3715666.304519999800000
,F62b,1/31/2012 0:00:00,13:05,33.579568100000003,-117.536143400000000,1/31/2012 0:00:00,450245.444666000020000,3715669.670820000100000
,F62b,1/31/2012 0:00:00,13:11,33.579872399999999,-117.536476800000000,1/31/2012 0:00:00,450214.679244000000000,3715703.569459999900000
,F62b,1/31/2012 0:00:00,13:15,33.580378600000003,-117.537210000000000,1/31/2012 0:00:00,450146.928192000020000,3715760.045690000100000
,F62b,1/31/2012 0:00:00,13:20,33.580396899999997,-117.537655200000000,1/31/2012 0:00:00,450105.623702000010000,3715762.288999999900000
,F62b,1/31/2012 0:00:00,13:25,33.580917200000002,-117.537762200000000,1/31/2012 0:00:00,450095.993474000020000,3715820.027449999900000
,F62b,1/31/2012 0:00:00,13:30,33.581014400000001,-117.538501200000000,1/31/2012 0:00:00,450027.469956999990000,3715831.160519999900000
,F62b,1/31/2012 0:00:00,13:36,33.580955799999998,-117.538447600000000,1/31/2012 0:00:00,450032.410282999980000,3715824.637540000000000
,F62b,1/31/2012 0:00:00,13:40,33.581088000000001,-117.538459600000000,1/31/2012 0:00:00,450031.372871000030000,3715839.300660000200000
,F62b,1/31/2012 0:00:00,13:45,33.581109400000003,-117.538597100000000,1/31/2012 0:00:00,450018.625169000010000,3715841.739670000000000
,F62b,1/31/2012 0:00:00,13:52,33.581797799999997,-117.538784600000000,1/31/2012 0:00:00,450001.622120000010000,3715918.154720000000000
,F62b,1/31/2012 0:00:00,13:56,33.582222500000000,-117.539077700000010,1/31/2012 0:00:00,449974.667641000010000,3715965.383750000000000
,F62b,1/31/2012 0:00:00,14:01,33.582890300000003,-117.539242400000010,1/31/2012 0:00:00,449959.769091999970000,3716039.503910000000000
,F62b,1/31/2012 0:00:00,14:05,33.583288699999997,-117.539450400000010,1/31/2012 0:00:00,449940.697084999990000,3716083.776000000100000
,F62b,1/31/2012 0:00:00,14:10,33.583961199999997,-117.539642599999990,1/31/2012 0:00:00,449923.249793000000000,3716158.430629999800000
,F62b,1/31/2012 0:00:00,14:17,33.584312500000003,-117.539625099999990,1/31/2012 0:00:00,449925.076668999970000,3716197.371660000200000
,F62b,1/31/2012 0:00:00,14:21,33.584263200000002,-117.539650400000000,1/31/2012 0:00:00,449922.700430000030000,3716191.917880000100000
,F62b,1/31/2012 0:00:00,14:26,33.584249800000002,-117.539643299999990,1/31/2012 0:00:00,449923.351547000000000,3716190.428760000000000
,F62b,1/31/2012 0:00:00,14:30,33.584277299999997,-117.539599300000010,1/31/2012 0:00:00,449927.450495000000000,3716193.456480000200000
,F62b,1/31/2012 0:00:00,14:35,33.584347299999997,-117.539558700000000,1/31/2012 0:00:00,449931.258479000010000,3716201.197920000200000
,F62b,1/31/2012 0:00:00,14:40,33.584402099999998,-117.539518800000000,1/31/2012 0:00:00,449934.992719999980000,3716207.254439999800000
,F62b,1/31/2012 0:00:00,14:48,33.584438200000001,-117.539563200000000,1/31/2012 0:00:00,449930.893395000020000,3716211.278400000200000
,F62b,1/31/2012 0:00:00,14:50,33.584355700000003,-117.539586500000000,1/31/2012 0:00:00,449928.683579000000000,3716202.142690000100000
,F62b,1/31/2012 0:00:00,14:55,33.584380500000002,-117.539560700000000,1/31/2012 0:00:00,449931.092061000000000,3716204.879850000100000
,F62b,1/31/2012 0:00:00,15:05,33.584415499999999,-117.539432000000010,1/31/2012 0:00:00,449943.055213999990000,3716208.698179999800000
,F62b,1/31/2012 0:00:00,15:12,33.584436400000001,-117.539571100000000,1/31/2012 0:00:00,449930.159260999990000,3716211.082650000200000
,F62b,1/31/2012 0:00:00,15:16,33.584426999999998,-117.539579100000000,1/31/2012 0:00:00,449929.411458000020000,3716210.044319999900000
,F62b,1/31/2012 0:00:00,15:21,33.584428799999998,-117.539921199999990,1/31/2012 0:00:00,449897.666741999970000,3716210.409320000100000
,F62b,1/31/2012 0:00:00,15:25,33.584398399999998,-117.539635500000000,1/31/2012 0:00:00,449924.161203000000000,3716206.900630000000000
,F62b,1/31/2012 0:00:00,15:31,33.584437399999999,-117.539948200000000,1/31/2012 0:00:00,449895.166201999990000,3716211.375889999800000
,F62b,1/31/2012 0:00:00,15:35,33.584362200000001,-117.539723100000000,1/31/2012 0:00:00,449916.011293000020000,3716202.929399999800000
,F62b,1/31/2012 0:00:00,15:45,33.584439400000001,-117.539557800000000,1/31/2012 0:00:00,449931.395190000010000,3716211.408840000200000
,F62b,1/31/2012 0:00:00,15:55,33.584415900000003,-117.539640000000010,1/31/2012 0:00:00,449923.753726000020000,3716208.843080000000000
,F62b,1/31/2012 0:00:00,16:01,33.584412399999998,-117.539693200000000,1/31/2012 0:00:00,449918.814918000020000,3716208.480740000000000
,F62b,1/31/2012 0:00:00,16:10,33.584374099999998,-117.539610999999990,1/31/2012 0:00:00,449926.420686000030000,3716204.194590000000000
,F62b,1/31/2012 0:00:00,16:16,33.584353399999998,-117.539619300000000,1/31/2012 0:00:00,449925.638516000010000,3716201.903539999900000
,F62b,1/31/2012 0:00:00,16:21,33.584398499999999,-117.539743500000000,1/31/2012 0:00:00,449914.139212000010000,3716206.963940000200000
,F62b,1/31/2012 0:00:00,16:27,33.584635599999999,-117.539678700000000,1/31/2012 0:00:00,449920.289415000010000,3716233.220470000100000
,F62b,1/31/2012 0:00:00,16:32,33.584646800000002,-117.539679100000000,1/31/2012 0:00:00,449920.258765999980000,3716234.462429999800000
,F62b,1/31/2012 0:00:00,16:35,33.584418800000002,-117.539659099999990,1/31/2012 0:00:00,449921.982984000000000,3716209.173839999800000
,F62b,1/31/2012 0:00:00,16:41,33.584379800000001,-117.539719800000000,1/31/2012 0:00:00,449916.327691000010000,3716204.879160000000000
,F62b,1/31/2012 0:00:00,16:45,33.584385300000001,-117.539611400000000,1/31/2012 0:00:00,449926.390037000000000,3716205.436550000200000
,F62b,1/31/2012 0:00:00,16:50,33.584386600000002,-117.539621400000000,1/31/2012 0:00:00,449925.462821000020000,3716205.585520000200000
,F62b,1/31/2012 0:00:00,16:55,33.584346400000001,-117.539601400000000,1/31/2012 0:00:00,449927.295534999980000,3716201.118780000100000
,F62b,1/31/2012 0:00:00,17:00,33.584398999999998,-117.539547099999990,1/31/2012 0:00:00,449932.364781000010000,3716206.924420000100000
,F62b,1/31/2012 0:00:00,17:06,33.584391500000002,-117.539624700000000,1/31/2012 0:00:00,449925.159422000000000,3716206.130390000100000
,F62b,1/31/2012 0:00:00,17:11,33.584404200000002,-117.539533300000000,1/31/2012 0:00:00,449933.648380000030000,3716207.494280000200000
,F62b,1/31/2012 0:00:00,17:15,33.584456400000001,-117.539604800000010,1/31/2012 0:00:00,449927.043565000000000,3716213.316389999800000
,F62b,1/31/2012 0:00:00,17:21,33.584387900000003,-117.539647500000000,1/31/2012 0:00:00,449923.041575999990000,3716205.742269999800000
,F62b,1/31/2012 0:00:00,17:26,33.584385099999999,-117.539557800000000,1/31/2012 0:00:00,449931.363827999970000,3716205.388460000000000
,F62b,1/31/2012 0:00:00,17:31,33.584356600000000,-117.539442800000000,1/31/2012 0:00:00,449942.018998000010000,3716202.173010000000000
,F62b,1/31/2012 0:00:00,17:36,33.584373499999998,-117.539481400000000,1/31/2012 0:00:00,449938.446800999980000,3716204.065409999800000
,F62b,1/31/2012 0:00:00,17:45,33.584375000000001,-117.539638800000010,1/31/2012 0:00:00,449923.841455999990000,3716204.307810000100000
,F62b,1/31/2012 0:00:00,17:51,33.584389999999999,-117.539584400000000,1/31/2012 0:00:00,449928.898264000020000,3716205.944600000000000
,F62b,1/31/2012 0:00:00,17:55,33.584353100000001,-117.539596900000010,1/31/2012 0:00:00,449927.716990999990000,3716201.859449999900000
,F62b,1/31/2012 0:00:00,18:01,33.584380099999997,-117.539625099999990,1/31/2012 0:00:00,449925.115717999990000,3716204.866640000100000
,F62b,1/31/2012 0:00:00,18:05,33.584308900000003,-117.539624700000000,1/31/2012 0:00:00,449925.111708000010000,3716196.972320000200000
,F62b,1/31/2012 0:00:00,18:11,33.584364399999998,-117.539667100000000,1/31/2012 0:00:00,449921.209183999980000,3716203.146250000200000
,F62b,1/31/2012 0:00:00,18:22,33.584347399999999,-117.539581900000000,1/31/2012 0:00:00,449929.105650999990000,3716201.220220000000000
,F62b,1/31/2012 0:00:00,18:30,33.584345999999996,-117.539548700000000,1/31/2012 0:00:00,449932.185696000000000,3716201.048950000200000
,F62b,1/31/2012 0:00:00,18:36,33.584359200000002,-117.539634199999990,1/31/2012 0:00:00,449924.259193999980000,3716202.553799999900000
,F62b,1/31/2012 0:00:00,18:45,33.584349600000003,-117.539643000000000,1/31/2012 0:00:00,449923.437037000030000,3716201.493679999800000
,F62b,1/31/2012 0:00:00,18:50,33.584251600000002,-117.539356000000000,1/31/2012 0:00:00,449950.013136999970000,3716190.489459999800000
,F62b,1/31/2012 0:00:00,18:55,33.584280600000000,-117.539469400000000,1/31/2012 0:00:00,449939.506715000020000,3716193.759560000200000
,F62b,1/31/2012 0:00:00,19:00,33.584249700000001,-117.539464800000000,1/31/2012 0:00:00,449939.915737000000000,3716190.331379999900000
,F62b,1/31/2012 0:00:00,19:05,33.584268299999998,-117.539512500000000,1/31/2012 0:00:00,449935.500066999990000,3716192.416660000100000
,F62b,1/31/2012 0:00:00,19:11,33.584310899999998,-117.539569400000000,1/31/2012 0:00:00,449930.244529000020000,3716197.167340000200000
,F62b,1/31/2012 0:00:00,19:15,33.584287000000003,-117.539582700000000,1/31/2012 0:00:00,449928.996525999970000,3716194.523910000000000
,F62b,1/31/2012 0:00:00,19:31,33.584629700000001,-117.539626400000000,1/31/2012 0:00:00,449925.139262999990000,3716232.541030000000000
,F62b,1/31/2012 0:00:00,19:36,33.584173300000003,-117.539969900000000,1/31/2012 0:00:00,449892.999859999980000,3716182.104970000200000
,F62b,1/31/2012 0:00:00,22:32,33.584338700000004,-117.539602300000000,1/31/2012 0:00:00,449927.207570999980000,3716200.265490000100000
,F62b,1/31/2012 0:00:00,22:35,33.584366699999997,-117.539634199999990,1/31/2012 0:00:00,449924.263526999970000,3716203.385350000100000
,F62b,1/31/2012 0:00:00,22:41,33.584388199999999,-117.539576100000000,1/31/2012 0:00:00,449929.667437999970000,3716205.741020000100000
,F62b,1/31/2012 0:00:00,22:46,33.584383099999997,-117.539589800000000,1/31/2012 0:00:00,449928.393175999980000,3716205.182190000100000
,F62b,1/31/2012 0:00:00,22:50,33.584350000000001,-117.539601800000000,1/31/2012 0:00:00,449927.260496000000000,3716201.518110000100000
,F62b,1/31/2012 0:00:00,22:56,33.584362700000000,-117.539611400000000,1/31/2012 0:00:00,449926.376983000020000,3716202.930830000000000
,F62b,1/31/2012 0:00:00,23:01,33.584378800000003,-117.539638400000000,1/31/2012 0:00:00,449923.880769999990000,3716204.728930000200000
,F62b,1/31/2012 0:00:00,23:06,33.584415700000001,-117.539626000000000,1/31/2012 0:00:00,449925.052764999970000,3716208.814129999800000
,F62b,1/31/2012 0:00:00,23:11,33.584356200000002,-117.539748500000000,1/31/2012 0:00:00,449913.650788000030000,3716202.276449999800000
,F62b,1/31/2012 0:00:00,23:16,33.584386299999998,-117.539593200000000,1/31/2012 0:00:00,449928.079516000000000,3716205.538619999800000
,F62b,1/31/2012 0:00:00,23:27,33.584288700000002,-117.539616499999990,1/31/2012 0:00:00,449925.860974000010000,3716194.728740000200000
,F62b,1/31/2012 0:00:00,23:30,33.584312900000000,-117.539600200000000,1/31/2012 0:00:00,449927.387540999970000,3716197.403969999900000
,F62b,1/31/2012 0:00:00,23:35,33.584291899999997,-117.539586099999990,1/31/2012 0:00:00,449928.683847000010000,3716195.068829999800000
,F62b,1/31/2012 0:00:00,23:40,33.584288700000002,-117.539615100000010,1/31/2012 0:00:00,449925.990890000020000,3716194.728060000100000
,F62b,1/31/2012 0:00:00,23:45,33.584362900000002,-117.539540800000000,1/31/2012 0:00:00,449932.928551000020000,3716202.918879999800000
,F62b,1/31/2012 0:00:00,23:51,33.584306699999999,-117.539603099999990,1/31/2012 0:00:00,449927.114849000010000,3716196.717960000000000
,F62b,1/31/2012 0:00:00,23:55,33.584351200000000,-117.539558200000000,1/31/2012 0:00:00,449931.307129999970000,3716201.630080000000000
,F62b,2/1/2012 0:00:00,0:00,33.584356999999997,-117.539573200000010,2/1/2012 0:00:00,449929.918528000010000,3716202.280390000000000
,F62b,2/1/2012 0:00:00,0:05,33.584389899999998,-117.539615600000000,2/1/2012 0:00:00,449926.002947999980000,3716205.948590000200000
,F62b,2/1/2012 0:00:00,0:10,33.584355000000002,-117.539628400000000,2/1/2012 0:00:00,449924.794990000020000,3716202.085330000100000
,F62b,2/1/2012 0:00:00,0:16,33.584309200000000,-117.539592799999990,2/1/2012 0:00:00,449928.072101000000000,3716196.990160000000000
,F62b,2/1/2012 0:00:00,0:22,33.584388099999998,-117.539607200000010,2/1/2012 0:00:00,449926.781400999990000,3716205.744959999800000
,F62b,2/1/2012 0:00:00,0:30,33.584416300000001,-117.539552400000010,2/1/2012 0:00:00,449931.882951000010000,3716208.845069999800000
,F62b,2/1/2012 0:00:00,0:36,33.584494700000000,-117.539546599999990,2/1/2012 0:00:00,449932.466452000020000,3716217.534670000000000
,F62b,2/1/2012 0:00:00,0:41,33.584455900000002,-117.539583100000000,2/1/2012 0:00:00,449929.056963999990000,3716213.250459999800000
,F62b,2/1/2012 0:00:00,0:47,33.584391900000000,-117.539599800000000,2/1/2012 0:00:00,449927.470291999980000,3716206.162700000200000
,F62b,2/1/2012 0:00:00,0:51,33.584387499999998,-117.539578600000000,2/1/2012 0:00:00,449929.435042000030000,3716205.664609999900000
,F62b,2/1/2012 0:00:00,0:56,33.584421800000001,-117.539607600000000,2/1/2012 0:00:00,449926.763748000030000,3716209.481560000200000
,F62b,2/1/2012 0:00:00,1:02,33.584388699999998,-117.539612600000000,2/1/2012 0:00:00,449926.280644999990000,3716205.814100000100000
